那些只听前奏就中毒的英文歌,流行-欧美-快乐,介绍：地铁，公交，上班途中，回家路上，一首前奏放松心情,393万,193354032,16,10365
「卧室氛围感」慵懒舒适chill 惬意又浪漫゜,欧美-R&B/Soul-浪漫,介绍：夜色朦胧之时 幽暗的卧室是心灵的栖息地 戴上耳机 播放着心仪的音乐远离这喧嚣的世界深夜的卧室是一个人的宇宙宇宙以围你而中星尘以围你而心在广袤的空间和无限的时间中独暇这片刻浪漫ps：封面来源于网络,26759,1529736,208,117
励志音乐｜前奏崛起 向著生活殺去,流行-欧美-电子,介绍：当你快坚持不住的时候 ，困难也快坚持不住了，禁止焦虑，保护追求与热爱，在自己的尘世里独善其身，在别人的尘世里顺其自然.,1045,95674,66,6
小众｜那些极致温柔的英文歌,欧美-流行-放松,介绍：我偏爱电影我偏爱猫我偏爱华尔塔河沿岸的橡树我偏爱狄更斯胜过陀思妥耶夫斯基我偏爱我对人群的喜欢胜过我对人类的爱我偏爱在手边摆放针线，以备不时之需我偏爱绿色我偏爱不把一切都归咎于理性的想法,4556,456693,100,10
多巴胺女孩快乐必听曲｜出街氛围曲,欧美-流行-快乐,介绍：要保持因生活细碎而满足的能力 比如品尝久违的美食 重温熟悉的街角 买到钟意的裙子 感知温柔的刹那 这些看似鸡零狗碎的生活碎片却是通向快乐星球的秘密通道~愿你一切愉快！,10538,1222550,103,11
浪漫R&B：玫瑰万千 去做风 狂热炽热,欧美-R&B/Soul-流行,介绍：“玫瑰与晚霞的绑架没有救赎，我们都是上瘾的囚徒。”暖气熏着的房间，暗的光，烟雾缭绕，蕾丝和丝绸贴身，柔软的身体和嘴唇.,4778,348380,104,24
小众高级感：微醺R&B 慵懒暧昧 浪漫的味道,欧美-R&B/Soul-流行,介绍：把破碎的暧昧都揉进雾气氤氲的夜色里，消弭殆尽我看着霓虹爬满了街，那是仲夏夜第一次萧瑟的浸润，那是漫天星斗匍匐在沥青上的参差。上帝将自己的眼泪揉碎，洗清纷扰的世界，拉起一面面波光潋滟的帷幕。这帷幕醒了旷野，净了深林，染了翠湖，却又隔了多少离人心？在大海的深处开着一间便利店...它在售卖蓝色的孤独在时间的深处坐落着一座仓库...它在储藏着灰色的回忆在天空的云层上方有一间旅馆...它的床上铺满粉红色的温柔只不过这两个都难以触及...而我们彼此终有一天会走到时间的尽头.——————————————————创作编辑：凌晨一点的莱茵猫封面：网络,5661,413632,119,46
『梦幻噪音治愈手册』自赏派编织的斑斓绮梦,另类/独立-摇滚-欧美,介绍：“我从未见过有其他人能像他们一样能用暴戾的噪声营造出如此梦幻的意境。”✦当各式各样的Indie(独立)音乐席卷80年代末90年代初的不列颠的时候，有这么一群人，他们站在表演的舞台上，从不与观众互动，他们低头踩着地上的效果器，制造出刺耳、失真的回响。他们忘却外界，孤芳自赏。这种形式的音乐也得到了它的名字——自赏乐。✧自赏乐用不可抗拒的喧嚣，伴随着长时间低沉单调的吉他回复、扭曲失真的声波和一系列吉他回馈的层叠，让人声和旋律消弥于吉他声墙中，从而营造出一种让你完全分辨不出各种乐器音色的音乐冲击。✧自赏乐手执著于交织出最唯美的旋律波纹， 并将空灵的人声一齐汇入了漫无边际的音场之中，再将音纹不紧不慢地积叠，厚重层压，以得到无限的扩散。就像昏黄的光晕一样，温暖了耳边的每一缕空气。温暖而孤单，绚丽而空虚。✦然而，90年代的盯鞋浪潮昙花一现，在英国本土的Brit-Pop之潮(代表:Oasis)和大洋彼岸的Grunge入侵(代表:Nirvana)之后，自赏乐很快便黯淡了下去， 就像阳光下五彩斑斓的泡泡，绚烂一时，却在一瞬之间破裂。✦但是自赏乐并未就此退出历史的舞台，它仍以一种小众音乐的形式流行于世界。人们将自赏乐与Post-Punk(后朋)、Dreampop(梦泡)相结合，继续谱写着自赏乐的辉煌。“如清晨雾霭密林式的仙气，如彩虹肥皂泡式的梦幻，如市井生活一般的躁动，自赏乐的意境便是如此。”......✯收录风格: Shoegazing(自赏)， Dreampop(梦泡)， Post-Punk(后朋),35614,3331618,60,163
另类丨独立丨你第三只眼里的尘埃,欧美-另类/独立-快乐,介绍：在晴夜，我们伫立阳台观看夜空里深邃的蓝天庭泄露了颜料池一层叠着一层，旋转如温柔的海洋倾倒在城市看闪烁的飞机平稳的接近又远去一颗颗优雅灼烧的星辰用极慢的速度完成一次如烟花的爆炸用此起彼伏的低频摄取我们胸腔里的王国那种共振像一次两秒钟的地震在三个梦中渐次发生闭着眼睛感受到鱼和飞鸟的海浪从东方倾覆过来一列紫色的蒸汽火车正在金色霞光里载着熔岩与灰烬穿越梦中的云海,4506,228094,60,19
另类流行 | 叛逆外表下的极致温柔,欧美-另类/独立-快乐,介绍：今夜注定失眠，但不必焦虑，放下情绪，不必克制，既然不能入睡那就尽情享受夜的赏赐，强求安眠倒显得做作不必要，找一块草坪或是靠窗的沙发，倒好饮料，夜空中的繁星便是最好的陪伴，月亮浮动在楼房间，点点灯火逐渐熄灭，看城市如何渐渐入眠，这是寂寞的乐趣，楼道间偶尔传来一两声狗吠，夜里的一切都变得神秘，我们只需躺在星空下浮想联翩，不够热闹却也过得自在...,1056,114333,60,10
R&B丨灵魂舒缓剂 松弛律动的骚气曲调♪,欧美-放松-流行,介绍：有些时候 我们需要一些慵懒而又不失律动的曲调放松一下自己 让自己游离在舞动身姿和静静欣赏的状态下 松弛的感觉也就油然而生最好在一个不错的天气 躺在舒适的地方 随着这些松弛的节奏放空身心 享受独属于你和音乐的时刻,151,22880,83,2
「爬墙」旋律/氛围/欧美/R&b/流行/说唱,欧美-R&B/Soul-说唱,介绍：风格不定，主打的就是随机播放就很好听的歌Dy：爬墙少年,45087,2916416,160,125
欧美英文｜旋律 节奏 律动 氛围,欧美-电子-流行,介绍：戴上耳机，祝你听歌快乐~本歌单精选欧美流行歌曲(持续更新中)迷幻电子与浪漫情歌的结合，让你整个身体都处于一个完全沉醉的状态，让你身边感受到久久不能散去的听觉盛宴,34865,4164960,207,59
遗落梦境 | 情绪的坠落 穿梭在梦境之中,孤独-欧美-放松,介绍：我最快乐的时候，是我既不思想也不向往的时候，甚至没有梦的时候，我把自己失落在某种虚有所获的麻木之中，生活的地表上青苔生长。我品尝自己什么也不是的荒诞感，预尝一种死亡和熄灭的滋味，却没有丝毫苦涩。——费尔南多•佩索阿 《惶然录》,78,8117,53,3
『欧美说唱』辣妹必听丝滑律动,说唱-欧美-流行,介绍：精选100首flow都很丝滑的欧美说唱适合出勤/驾车/高铁/飞行出差空暇时间提提神,9741,1046644,201,36
慵懒时光｜柔柔微风轻轻吹动着书页,欧美-下午茶-学习,介绍：午后微风依旧，零碎的落叶在风里轻轻舞动。暖暖的阳光照进房间，沏一杯浓浓的咖啡，坐在软椅上。热气慢慢升上来，香味迷漫了整个屋子，虽是咖啡，也有涌动,21240,1567899,74,32
美式辣妹系歌单| 化妆BGM做自信精致酷girl,欧美-放松-兴奋,介绍：化妆 | 洗澡 | 逛街 | 辣妹酷girl必听歌单系列欢迎公主们来听歌！（持续更新！）,4630,372710,255,21
欧美说唱藏宝阁『私人臻藏』,欧美-说唱-流行,介绍：听一听吧「私人珍藏 」 ——欧美说唱宝藏歌单说唱不仅让人着迷的旋律，同时它也传递了一种想法，观念，表达了一种态度，聆听一段故事。一首经典的歌曲里复杂的节拍中融入细腻的情感不禁让人动容，沉浸在那段在脑海中旋转不停的交响曲……。说唱1 to 1，此时聆听这个歌单的你，已经和我心连心。（不定时删减更新）,282,50701,170,评论
柔情R&B｜温柔从耳朵渗透进身体力里,欧美-R&B/Soul,介绍：当看着窗外婆娑的树荫，或是摇曳的雨滴，耳机里播放R&B 平静和坚定感便会归来。R&B能带你去任何空旷且安全的地带，一个流霞肆意的海边，或是雨后都市的小巷，在那里， 你可以享受灵魂的独处。,55,13102,54,1
『欧美治愈系』▪漫步于飘渺云端,欧美-治愈-放松,介绍：I love three things in this world.Sun， Moon and You.Sun for morning， Moon for night， and You forever.浮世三千，吾爱有三。日，月与卿。日为朝，月为暮，卿为朝朝暮暮。（封面来自于网络此歌单全部歌曲均来自于私人日推或雷达会持续更新吖！歌单创建于2023年9月~）（如有觉得不好听的歌私信考虑删除 有适合的歌也私信或评论 个人觉得很好听就会加）最后 祝各位心怀诗意浪漫，也悦纳琐碎日常 ❀,1451,142337,213,评论
灵魂序曲：节奏布鲁斯,R&B/Soul-欧美-另类/独立,介绍：节奏布鲁斯（英语：Rhythm and Blues，简称：R&B或RnB，中国台湾、中国港澳、马新称作节奏蓝调 ），又称节奏怨曲。是一种首先非裔美国人艺术家所演奏，并融合了爵士乐、福音音乐和电子布鲁斯音乐的音乐形式。R&B曲风有很多，比如灵魂乐，放克，当代节奏布鲁斯，早期节奏布鲁斯，另类节奏布鲁斯等,8146,132479,57,47
City of stars | 沉醉巴黎的橙色浪漫夜光中,欧美-浪漫-爵士,介绍：浪漫永近属于巴黎巴黎的浪漫是流淌在空气里的不是铁塔 也不是那句 Je t'aime而是属于在巴黎的每一个个体一呼一吸间 朝朝暮暮的每一个简单的瞬间,3556,230272,82,14
低饱和R&B：暧昧烂漫的气味☪,R&B/Soul-欧美-浪漫,介绍：绕入灵魂，沁于身躯，浪漫共振。舒缓却不失单调，婉转起伏中不经意间的慵懒情调，释放出暧昧烂漫的气味，或许这就是R&B的魅力之处。太阳已落山，剩了满屋浪漫，时间仍流转，晚风微抚你的笑容，带走了我所有郁躁，一切都刚刚好。,10万,5890219,130,276
深夜独享 | 一个人也可以很快乐,R&B/Soul-欧美-夜晚,介绍：谁说一个人的时光就只能是孤独的呢？一个人也可以很精彩！一个人的夜晚，静静的听一首自己喜欢的歌，慢慢的品一杯自己最爱的酒放松！真的好惬意！,182,22313,36,评论
欧美轻松清晨∥用音乐和阳光迎接活力与热情,欧美-清晨-清新,介绍：清晨醒来时，有一颗插翅飞翔的心，满怀感激迎接一个爱的白天；中午休息时光，深思爱的陶醉；黄昏时分，怀着感谢之情回家；然后临睡前为你心中所爱的人祈祷，在嘴唇边挂起一只赞美之歌。,2482,403488,100,2
慵懒随性 | 戴上耳机舒适度100%,欧美-浪漫-学习,介绍：“想要一只猫，想把房间角落里塞满娃娃，有一整箱巧克力，可以淋着阳光喝热牛奶，桌旗上洒着零碎的曲奇渣，果盘里有剖好剥干净的柚子，有新鲜的奇异果，然后每一天，空气里都是甜甜的。” ​——德卡先生的信箱封面: Mood Rings持更～,12万,9693360,211,391
阴霾的天气，沉郁的情绪需要放轻松,欧美-说唱-放松,介绍：沉静 明朗 动感 抒情 豁然 爱情生活原本沉闷，但跑起来就会有风，要相信总有一束光，会穿越黑暗，照耀你在的那个角落天气会阴霾，但情绪不要阴霾，千千万万思想里的光辉，总会有那么一束，是洞穿阴霾的光沉静下来，光亮正在缓缓靠近,994,197150,138,4
微醺氤氲ღ氛围感拉满的卧室音乐,欧美-夜晚-性感,介绍：今晚的宇宙具有遗忘的浩淼和狂热的精确我徒劳地期待入梦之前的象征和分崩离析酒渣色的云使天空显得粗俗为我紧闭的眼帘带来黎明,34272,1655596,137,37
情绪一秒上头的旋律说唱【耳机党狂喜】,欧美-说唱,介绍：过不被定义的人生，只有自己，才可以定义自己，没有谁，能左右你。持续更新,991,126162,78,8
「 R & B 」当代年轻人 的耳机旋律,欧美-R&B/Soul-学习,介绍：我接到这世界节日的请柬，我的生命受了祝福。我的眼睛看见了美丽的景象，我的耳朵也听见了醉人的音乐。--《吉檀迦利》泰戈尔节奏布鲁斯（英语： Rhythmand Blues ，简称： R & B 或 RnB ，意为节奏蓝调），布鲁斯与爵士乐，是 R & B 的重要组成部分。蓝调又是自由无约束的音乐风格，他们相融构成了节奏感浓重，却又无拘无束可以随意变化不失优美。现代节奏布鲁斯：编制特征包含电音形式录音制作的风格、类比鼓机制式节奏。以及一种较为柔和、圆浑丰厚的歌声。虽然其多与黑人灵歌那更富激越而情感高亢的音乐类别所互通，然则两者实互有不可或缺的重合元素。,17,1258,38,评论
「BTC4」这tm的才叫音乐｜时间减速带 ,欧美-R&B/Soul-说唱,介绍：品味相同的人迟早会相聚于此！专注欧美音乐相信会成为你最值得收藏的音乐歌单R&B｜HipHop｜POP｜RAP｜Alternative欢迎评论区投稿留言 歌单壮大也需要你的推荐BTC4每日持续同步更新中,66570,3407127,153,241
